epoch,lifetime,reward_mean,policy_loss,value_loss,sym_loss,score_real__/full,score_fake__/full,disc_reward__/full
1,8.0,-0.005960081238299608,0.36159188747406007,0.7682255268096924,0.0,0.019557159394025803,-0.005690000951290131,-0.005960081238299608
10,16.40625,-0.06272323429584503,-0.025348607450723648,0.5755517542362213,0.0,0.030408834624621604,-0.00812689665084084,-0.06272323429584503
20,15.1875,-0.06123713403940201,-0.018397698923945428,0.06713715493679047,0.0,0.03390810750424862,-0.005423318361863494,-0.06123713403940201
30,14.6875,-0.06347085535526276,-0.026606678403913973,0.1529452919960022,0.0,0.03909797631204128,-0.00739497640170157,-0.06347085535526276
40,15.46875,-0.03577365726232529,-0.027999084815382956,0.2302434504032135,0.0,0.042094181105494496,-0.009795311419293285,-0.03577365726232529
50,15.4375,-0.06026403233408928,-0.026899019628763197,0.12327156215906143,0.0,0.04727681837975979,-0.012713112868368626,-0.06026403233408928
60,15.09375,-0.05568292737007141,-0.022420867159962655,0.3152236223220825,0.0,0.05356098935008049,-0.015985397901386023,-0.05568292737007141
70,14.65625,-0.04900388419628143,-0.02156781554222107,0.04471014738082886,0.0,0.059186534211039546,-0.020071544405072927,-0.04900388419628143
80,16.9375,-0.06575412303209305,-0.020617935061454772,0.04457629695534706,0.0,0.06496584117412567,-0.02403032798320055,-0.06575412303209305
90,14.34375,-0.07995714992284775,-0.02346633914858103,0.03523348830640316,0.0,0.07116374224424363,-0.028546189703047276,-0.07995714992284775
100,13.1875,-0.07083181291818619,-0.02384508606046438,0.03321347162127495,0.0,0.0775022804737091,-0.03328916523605585,-0.07083181291818619
110,18.09375,-0.0764780342578888,-0.026648480072617532,0.0947649285197258,0.0,0.08315458074212075,-0.035225973837077616,-0.0764780342578888
120,16.8125,-0.07057458907365799,-0.023208393901586532,0.02325405366718769,0.0,0.08919290751218796,-0.0393633708357811,-0.07057458907365799
130,13.90625,-0.10459958016872406,-0.026345380395650864,0.028748350217938423,0.0,0.0948237046599388,-0.04202341809868813,-0.10459958016872406
140,18.03125,-0.08623383939266205,-0.021847214177250864,0.05701829046010971,0.0,0.10094645470380784,-0.043311060220003125,-0.08623383939266205
150,16.84375,-0.06513576209545135,-0.022966663539409637,0.03509965837001801,0.0,0.10470653176307679,-0.04657224267721176,-0.06513576209545135
160,15.09375,-0.09458984434604645,-0.027852883003652094,0.03796170726418495,0.0,0.10978606343269348,-0.05499270893633366,-0.09458984434604645
170,15.78125,-0.10220444202423096,-0.02798694707453251,0.03080153279006481,0.0,0.11276600509881973,-0.058478035405278204,-0.10220444202423096
180,17.21875,-0.07789766043424606,-0.02797924466431141,0.0418641671538353,0.0,0.11642330288887023,-0.06176488026976586,-0.07789766043424606
190,15.46875,-0.08739818632602692,-0.02641790397465229,0.026766212657094002,0.0,0.12059464156627656,-0.06545864678919315,-0.08739818632602692
200,18.4375,-0.09252344071865082,-0.03073764033615589,0.02955296039581299,0.0,0.12380838692188263,-0.07119077630341053,-0.09252344071865082
210,17.96875,-0.07692310959100723,-0.03165089190006256,0.038884108513593675,0.0,0.1263707883656025,-0.07273483648896217,-0.07692310959100723
220,13.0625,-0.12811340391635895,-0.03235698360949755,0.03376223593950271,0.0,0.12961757481098174,-0.07679275907576084,-0.12811340391635895
230,18.8125,-0.09641895443201065,-0.03114934004843235,0.0262367881834507,0.0,0.13264475613832474,-0.07849543504416942,-0.09641895443201065
240,15.1875,-0.09618610888719559,-0.0285297229886055,0.03002893216907978,0.0,0.13506925106048584,-0.08074060231447219,-0.09618610888719559
250,16.5625,-0.11554112285375595,-0.03226644583046436,0.025994377210736275,0.0,0.13680998086929322,-0.08635794967412949,-0.11554112285375595
260,17.78125,-0.10713353753089905,-0.03276520743966103,0.020021361857652666,0.0,0.1382591962814331,-0.0873608149588108,-0.10713353753089905
270,16.09375,-0.13745465874671936,-0.03179217083379626,0.024105969443917276,0.0,0.13795498311519622,-0.09912219494581223,-0.13745465874671936
280,20.21875,-0.1359679400920868,-0.02960658594965935,0.01833764761686325,0.0,0.1375065490603447,-0.10093265622854233,-0.1359679400920868
290,14.46875,-0.13359981775283813,-0.031718834862113,0.016673787124454977,0.0,0.1364886149764061,-0.11113514378666878,-0.13359981775283813
300,16.6875,-0.12835527956485748,-0.029065892845392228,0.019076209142804147,0.0,0.1366840496659279,-0.11637359037995339,-0.12835527956485748
310,19.21875,-0.14403307437896729,-0.024696770310401916,0.014742026291787624,0.0,0.1362506091594696,-0.12127216458320618,-0.14403307437896729
320,19.5625,-0.14660747349262238,-0.028213242162019016,0.02547132484614849,0.0,0.13677475452423096,-0.11919030770659447,-0.14660747349262238
330,17.1875,-0.1130131185054779,-0.03226509280502796,0.016844414919614793,0.0,0.13670708984136581,-0.1183592990040779,-0.1130131185054779
340,19.0,-0.1439979076385498,-0.03067750483751297,0.02728073000907898,0.0,0.1370701789855957,-0.1104602836072445,-0.1439979076385498
350,16.9375,-0.13289934396743774,-0.026629679650068284,0.03193921446800232,0.0,0.13826780766248703,-0.10667168647050858,-0.13289934396743774
360,17.125,-0.14199437201023102,-0.02041921503841877,0.020997465029358862,0.0,0.13879317194223403,-0.11432628557085991,-0.14199437201023102
370,20.03125,-0.13486844301223755,-0.023221554420888423,0.18272018432617188,0.0,0.13916902989149094,-0.11121218651533127,-0.13486844301223755
380,20.65625,-0.17681612074375153,-0.02714664116501808,0.045047493278980257,0.0,0.1394515886902809,-0.11673795059323311,-0.17681612074375153
390,18.03125,-0.15478719770908356,-0.030514371395111085,0.032207125797867775,0.0,0.1406329244375229,-0.11535692289471626,-0.15478719770908356
400,18.125,-0.1590082347393036,-0.025137151777744293,0.055136260390281674,0.0,0.14248130321502686,-0.11838153824210167,-0.1590082347393036
410,17.96875,-0.14254996180534363,-0.027105974778532983,0.024076105281710624,0.0,0.14389082193374633,-0.11584783867001533,-0.14254996180534363
420,17.4375,-0.11379154026508331,-0.029422278702259063,0.029773617908358575,0.0,0.1451905846595764,-0.11363575533032418,-0.11379154026508331
430,20.71875,-0.12858200073242188,-0.026752715371549128,0.030305521562695503,0.0,0.14759105443954468,-0.11617025211453438,-0.12858200073242188
440,19.46875,-0.13390782475471497,-0.029892050474882127,0.048200329393148424,0.0,0.14879245012998582,-0.11342647522687913,-0.13390782475471497
450,25.625,-0.14223992824554443,-0.03008395843207836,0.04283306822180748,0.0,0.1503329887986183,-0.11846898421645165,-0.14223992824554443
460,22.09375,-0.14454975724220276,-0.032526756450533864,0.04270677343010902,0.0,0.1499168321490288,-0.11517156586050988,-0.14454975724220276
470,19.8125,-0.13107652962207794,-0.02679409198462963,0.04366555660963058,0.0,0.15162230879068375,-0.11467197611927986,-0.13107652962207794
480,24.71875,-0.09869055449962616,-0.024563723430037498,0.0537590004503727,0.0,0.1529344215989113,-0.10398461818695068,-0.09869055449962616
490,24.34375,-0.12754106521606445,-0.02498581064864993,0.14960917383432387,0.0,0.1537115290760994,-0.10495944246649742,-0.12754106521606445
500,23.59375,-0.09265479445457458,-0.025833305343985556,0.07231446206569672,0.0,0.1556878998875618,-0.1036781445145607,-0.09265479445457458
