epoch,lifetime,reward_mean,policy_loss,value_loss,sym_loss,score_real_crouch/full,score_fake_crouch/full,disc_reward_crouch/full,task_reward_0
580,15.4375,-0.9997987151145935,-0.022265829704701902,0.005539141967892647,0.0,0.1292184442281723,-0.2065704882144928,-0.20594000816345215,-0.05360247939825058
590,18.0,-1.0082584619522095,-0.026205164194107056,0.009450201131403446,0.0,0.12908926606178284,-0.21574782133102416,-0.22490905225276947,-0.050876788794994354
600,16.8125,-0.913959801197052,-0.022679778188467024,0.009006607159972192,0.0,0.13004859983921052,-0.21988210529088975,-0.23061667382717133,-0.0507499985396862
610,18.125,-1.0213958621025085,-0.028377904370427132,0.007725291233509779,0.0,0.13029056116938592,-0.22073417156934738,-0.24176129698753357,-0.061951398849487305
620,15.0,-1.3026152849197388,-0.023633509315550326,0.009030630253255368,0.0,0.13172530829906465,-0.21993049830198289,-0.23716798424720764,-0.046890757977962494
630,14.1875,-1.209575355052948,-0.02460920363664627,0.009274728782474994,0.0,0.13191239088773726,-0.22507157176733017,-0.23071199655532837,-0.05976325646042824
640,13.875,-1.004037618637085,-0.020721320807933808,0.009830880537629127,0.0,0.13418678492307662,-0.21999815553426744,-0.20709815621376038,-0.059109270572662354
650,16.6875,-1.013870656490326,-0.029570741392672063,0.009984754957258701,0.0,0.13401298075914383,-0.22416228502988816,-0.2289464771747589,-0.05816841498017311
660,16.75,-0.9148141145706177,-0.032088110223412514,0.005795944575220346,0.0,0.13440211415290831,-0.2244792640209198,-0.23788294196128845,-0.04385211691260338
670,16.875,-0.9043629765510559,-0.025182591378688814,0.010277289710938931,0.0,0.13638491779565812,-0.22940202355384826,-0.21490468084812164,-0.04664330929517746
680,12.4375,-1.1731557846069336,-0.022169637307524682,0.030948827788233758,0.0,0.1366911858320236,-0.23094987720251084,-0.2212410867214203,0.001000984339043498
690,12.3125,-1.3034995198249817,-0.02459406405687332,0.00508971894159913,0.0,0.13723577857017516,-0.23836792409420013,-0.22821544110774994,-0.05917505919933319
700,18.875,-1.2091293931007385,-0.02514067105948925,0.004826153069734574,0.0,0.13864415287971496,-0.23795612007379532,-0.24325042963027954,-0.04723137244582176
710,14.375,-1.1890730261802673,-0.025034622848033906,0.0055017945356667045,0.0,0.13874455094337462,-0.2353066921234131,-0.22205980122089386,-0.029547061771154404
720,15.5625,-0.8218571841716766,-0.020404324494302274,0.00978428553789854,0.0,0.1381743386387825,-0.2313784584403038,-0.231424480676651,-0.05993124842643738
730,18.4375,-0.6121432781219482,-0.024460211955010892,0.012538425624370575,0.0,0.13978211879730223,-0.23824750632047653,-0.20799250900745392,-0.05121016502380371
740,11.5625,-1.4928372502326965,-0.029230340383946896,0.008183078095316886,0.0,0.1404684454202652,-0.2362457886338234,-0.22359809279441833,-0.05329149588942528
750,15.8125,-1.1131938099861145,-0.025793414935469626,0.013256916590034962,0.0,0.1396364986896515,-0.24081099778413773,-0.2530478537082672,-0.036741115152835846
760,21.25,-1.024347871541977,-0.026153716444969177,0.004668309632688761,0.0,0.14107872545719147,-0.2422688201069832,-0.23890367150306702,-0.06859248876571655
770,13.375,-1.1020393371582031,-0.023285009898245335,0.007443590927869082,0.0,0.1430908814072609,-0.230747289955616,-0.2146330326795578,-0.05537675321102142
780,21.0625,-0.5512948930263519,-0.022675975039601327,0.01543369609862566,0.0,0.1432594671845436,-0.23839278072118758,-0.2718673050403595,-0.057769373059272766
790,14.0,-0.927623063325882,-0.024689142405986787,0.01422950867563486,0.0,0.14300907254219056,-0.24548097997903823,-0.24213907122612,-0.06722743809223175
800,13.4375,-1.1159139275550842,-0.02505837269127369,0.02313278391957283,0.0,0.14405408054590224,-0.2473154529929161,-0.24034233391284943,-0.05832274630665779
810,21.25,-0.8263622522354126,-0.022201632708311082,0.005838113836944103,0.0,0.1446084424853325,-0.24520300179719925,-0.24421288073062897,-0.05556660145521164
820,16.25,-1.0227952003479004,-0.028375846147537232,0.006367876473814249,0.0,0.1447576627135277,-0.2522290825843811,-0.2497805655002594,-0.0544913187623024
830,18.125,-0.931820422410965,-0.021460457425564527,0.005919080227613449,0.0,0.14559445530176163,-0.25929263085126875,-0.27280521392822266,-0.04449770599603653
840,13.9375,-0.9061874151229858,-0.021569793485105036,0.004236854519695044,0.0,0.14654874354600905,-0.2551662355661392,-0.22027632594108582,-0.04531712085008621
850,15.75,-0.7382299602031708,-0.02559286877512932,0.007927711587399244,0.0,0.14776987582445145,-0.2606356546282768,-0.26336994767189026,-0.0542716458439827
860,10.375,-1.297721028327942,-0.021767012029886245,0.017338262498378755,0.0,0.14727069288492203,-0.25580543279647827,-0.25522831082344055,-0.017924416810274124
870,14.1875,-1.0183232426643372,-0.0251675795763731,0.005330002773553133,0.0,0.14702406972646714,-0.2609968617558479,-0.2469811737537384,-0.048016563057899475
880,20.5625,-0.8279012441635132,-0.021563494764268398,0.01017104797065258,0.0,0.14779369235038758,-0.25578485876321794,-0.24574969708919525,-0.05669883266091347
890,12.3125,-1.3749641180038452,-0.022912505269050597,0.030903377383947373,0.0,0.14851655811071396,-0.2551015645265579,-0.2736758291721344,0.03886411711573601
900,14.8125,-1.1126654148101807,-0.028012963011860847,0.008896715380251408,0.0,0.149551559984684,-0.26238412857055665,-0.24403643608093262,-0.049287330359220505
910,14.875,-1.1306803226470947,-0.025431266240775584,0.005217696912586689,0.0,0.15007640719413756,-0.25946369469165803,-0.27842435240745544,-0.05205198749899864
920,16.9375,-1.0188967883586884,-0.01947287321090698,0.0044038462918251755,0.0,0.14979656636714936,-0.2509858965873718,-0.2469320446252823,-0.05199529975652695
930,16.0625,-1.1147137880325317,-0.022817748226225378,0.007757484074681997,0.0,0.15147039145231248,-0.24896550923585892,-0.24597373604774475,-0.04833657294511795
940,16.5,-0.9270159006118774,-0.027280433103442192,0.005404009763151407,0.0,0.15190290957689284,-0.2548121377825737,-0.25615841150283813,-0.052210450172424316
950,16.6875,-1.0187283754348755,-0.026463353261351585,0.007403370179235935,0.0,0.15264553278684617,-0.25628225356340406,-0.2485721856355667,-0.050211209803819656
960,23.75,-0.7457470595836639,-0.02995789162814617,0.0048542113974690436,0.0,0.15284912288188934,-0.2607636198401451,-0.28705424070358276,-0.04574955254793167
970,15.5,-1.1290793418884277,-0.02036086469888687,0.0034589131828397512,0.0,0.1525551989674568,-0.25669668316841127,-0.2669556736946106,-0.06016895920038223
980,19.0,-0.8287247717380524,-0.02371825762093067,0.008703670278191567,0.0,0.1535803496837616,-0.26264308393001556,-0.2532500624656677,-0.051889728754758835
990,18.625,-1.021131455898285,-0.03134430423378944,0.006611292622983456,0.0,0.15227487236261367,-0.2551559120416641,-0.24860939383506775,-0.05499721318483353
1000,19.5,-1.1315844058990479,-0.021733903139829636,0.006855481490492821,0.0,0.15329496711492538,-0.2669741675257683,-0.2715228796005249,-0.060574885457754135
1010,13.6875,-1.1120555996894836,-0.028736085444688798,0.00884023103863001,0.0,0.15366322845220565,-0.2564851701259613,-0.23602396249771118,-0.05589502304792404
1020,14.3125,-1.012273907661438,-0.02521926276385784,0.008238432370126248,0.0,0.15351136177778243,-0.2541603952646255,-0.24464820325374603,-0.04054057598114014
1030,18.6875,-0.9313913583755493,-0.025190233811736108,0.007442999072372914,0.0,0.1536023885011673,-0.2576827898621559,-0.2642818093299866,-0.05268147587776184
1040,13.0625,-1.2250763773918152,-0.02240206375718117,0.00533561110496521,0.0,0.1527497351169586,-0.25519917607307435,-0.2672516703605652,-0.05915351212024689
1050,17.9375,-1.018594741821289,-0.026783042401075364,0.011068343743681907,0.0,0.15417258441448212,-0.2501975357532501,-0.2550275921821594,-0.04304664954543114
1060,14.8125,-1.033421367406845,-0.02728533260524273,0.005944588594138623,0.0,0.15297366082668304,-0.26790675073862075,-0.2818906605243683,-0.04574604704976082
1070,15.75,-1.1895459294319153,-0.02107626497745514,0.008018581755459308,0.0,0.15435974448919296,-0.255242058634758,-0.199630007147789,-0.05537885054945946
1080,17.625,-1.204817771911621,-0.02900896593928337,0.0076419197954237465,0.0,0.15349260121583938,-0.257403789460659,-0.23662179708480835,-0.05025409907102585
1090,15.8125,-0.9024062752723694,-0.025720838457345963,0.012271573022007942,0.0,0.1540200725197792,-0.2582710936665535,-0.24528107047080994,-0.010971037670969963
1100,18.4375,-0.9279157519340515,-0.02572336867451668,0.008777588699012994,0.0,0.15573327690362931,-0.26211102306842804,-0.25741153955459595,-0.053835488855838776
1110,15.1875,-1.1196988224983215,-0.023868022859096526,0.0070537312887609,0.0,0.15406546741724014,-0.26725332736968993,-0.26481547951698303,-0.04330367594957352
1120,18.0,-0.7575638890266418,-0.02758670784533024,0.005667694937437772,0.0,0.15595774352550507,-0.2758983224630356,-0.295759916305542,-0.0615234375
1130,14.25,-1.0288848280906677,-0.027146914787590504,0.009619138576090336,0.0,0.15593863278627396,-0.26410347372293475,-0.2731214165687561,-0.04646139219403267
1140,19.75,-0.9232228100299835,-0.02856113687157631,0.00812436630949378,0.0,0.1574987307190895,-0.26877988278865816,-0.25406506657600403,-0.04749765247106552
1150,13.0,-1.3090816140174866,-0.02200730945914984,0.007707487232983113,0.0,0.157387837767601,-0.27181953489780425,-0.24440357089042664,-0.05506886541843414
1160,16.875,-1.030059814453125,-0.030023093521595,0.01880912818014622,0.0,0.15805940926074982,-0.2703097701072693,-0.27359679341316223,-0.049767397344112396
1170,15.4375,-1.2162344455718994,-0.026403690874576568,0.005484577920287848,0.0,0.1588858664035797,-0.2784024477005005,-0.24711613357067108,-0.0633854940533638
1180,16.9375,-0.9386569857597351,-0.03132944367825985,0.00687324870377779,0.0,0.15942185521125793,-0.2767969697713852,-0.2817426323890686,-0.052085429430007935
1190,11.375,-1.3273726105690002,-0.032167589478194716,0.00707911541685462,0.0,0.15855325758457184,-0.28172318935394286,-0.28349292278289795,-0.05514796823263168
1200,12.75,-1.2251074314117432,-0.030724391900002958,0.006868701800704003,0.0,0.15829674452543258,-0.2852802574634552,-0.26928433775901794,-0.05771361663937569
1210,15.875,-0.9272517561912537,-0.02949262224137783,0.005410209018737078,0.0,0.1599164605140686,-0.2884977042675018,-0.2548978924751282,-0.05663643777370453
1220,21.625,-1.1367372870445251,-0.02617953084409237,0.007048577070236206,0.0,0.1591898649930954,-0.28081307411193845,-0.2887718677520752,-0.05731487274169922
1230,17.25,-0.8405024409294128,-0.028175416588783263,0.010020860098302364,0.0,0.15913145393133163,-0.283359506726265,-0.27848100662231445,-0.05253184959292412
1240,22.375,-0.6604166030883789,-0.024566440284252165,0.00786622278392315,0.0,0.1621033266186714,-0.29399001598358154,-0.3100644648075104,-0.04560902714729309
1250,13.375,-1.2284693121910095,-0.024648642912507058,0.005827233195304871,0.0,0.16113896816968917,-0.2868441671133041,-0.28859272599220276,-0.04679074138402939
1260,18.0,-0.8497592806816101,-0.025413252413272858,0.010556184872984885,0.0,0.16152039915323257,-0.2967348098754883,-0.29864561557769775,-0.05009043216705322
1270,15.5625,-1.041802167892456,-0.022993210516870023,0.011794289946556092,0.0,0.16263282299041748,-0.2845982864499092,-0.2973257303237915,-0.050406865775585175
1280,14.625,-1.2165725827217102,-0.02340141236782074,0.016082023456692695,0.0,0.16188907623291016,-0.29492012560367586,-0.25728288292884827,-0.05405513942241669
1290,19.0625,-0.8617956936359406,-0.030264410004019738,0.012670069932937622,0.0,0.16213505566120148,-0.2885053545236588,-0.31975671648979187,-0.0532972514629364
1300,16.0,-0.8553443849086761,-0.028580330684781073,0.008504189923405648,0.0,0.16165772080421448,-0.29964861571788787,-0.3168562352657318,-0.04280894994735718
1310,17.1875,-1.235505759716034,-0.027817803621292114,0.007038986217230559,0.0,0.16276657581329346,-0.29488232731819153,-0.29117390513420105,-0.05817025527358055
1320,15.375,-1.0356579720973969,-0.030066171288490297,0.030562228336930276,0.0,0.161176498234272,-0.2769414886832237,-0.2827204167842865,-0.054034274071455
1330,12.375,-1.3209151029586792,-0.02769914027303457,0.01045075971633196,0.0,0.16047791242599488,-0.2869323521852493,-0.2786949872970581,-0.04881470650434494
1340,16.0625,-0.8195839524269104,-0.02443575132638216,0.028076600283384323,0.0,0.16227599382400512,-0.2963116496801376,-0.3060340881347656,0.016001805663108826
1350,18.4375,-0.6009712666273117,-0.02053387425839901,0.030882323533296584,0.0,0.16275563091039658,-0.2886562243103981,-0.2518342137336731,0.013582899235188961
1360,19.5625,-0.759130448102951,-0.021890539117157458,0.01207722295075655,0.0,0.16279969811439515,-0.28451231867074966,-0.30941686034202576,-0.05176877975463867
1370,11.6875,-1.3240811824798584,-0.027378249540925027,0.009516665246337652,0.0,0.1628889799118042,-0.2874241828918457,-0.2693646252155304,-0.0649322122335434
1380,14.4375,-1.1223756074905396,-0.024609147757291793,0.009129066951572895,0.0,0.1637241795659065,-0.29415454566478727,-0.27553004026412964,-0.03823952004313469
1390,19.5,-0.9428809285163879,-0.02227481473237276,0.0072125234641134735,0.0,0.16393554359674453,-0.28590054959058764,-0.2903231084346771,-0.052631676197052
1400,18.6875,-1.037291944026947,-0.024345682933926582,0.012269591726362706,0.0,0.16263034343719482,-0.28150724470615385,-0.285874605178833,-0.05009985715150833
1410,17.8125,-1.028175801038742,-0.022168219927698372,0.0074382108636200425,0.0,0.16382203996181488,-0.2835481733083725,-0.264600932598114,-0.057146765291690826
1420,17.75,-0.835628092288971,-0.01704058162868023,0.005471961107105017,0.0,0.1628375083208084,-0.27526592314243314,-0.26231884956359863,-0.05997109413146973
1430,20.3125,-0.7420918345451355,-0.02725825794041157,0.016521785967051984,0.0,0.162866273522377,-0.27731657326221465,-0.2824200391769409,-0.04564511030912399
1440,17.875,-0.9364206194877625,-0.023582589626312257,0.021403638646006584,0.0,0.16497650742530823,-0.2807019501924515,-0.3101160228252411,-0.019464168697595596
1450,18.1875,-0.6603581309318542,-0.02416422963142395,0.004503107210621238,0.0,0.1657921090722084,-0.29085132479667664,-0.30699247121810913,-0.04974206164479256
1460,14.8125,-1.1487860679626465,-0.02417714465409517,0.007278681360185146,0.0,0.1628764972090721,-0.2906424939632416,-0.3138759732246399,-0.05579197779297829
1470,27.6875,-1.0237032771110535,-0.021965655032545328,0.006666610855609179,0.0,0.1651152789592743,-0.2709462672472,-0.2651730179786682,-0.04673328250646591
1480,13.9375,-1.1207033395767212,-0.023167915642261505,0.0136710150167346,0.0,0.16563990116119384,-0.29445751309394835,-0.2900061011314392,-0.024177759885787964
1490,19.75,-0.9193031787872314,-0.02502579540014267,0.027850431948900224,0.0,0.16519590318202973,-0.29058786332607267,-0.28980350494384766,-0.007547654211521149
1500,19.125,-0.9361008703708649,-0.02741522779688239,0.009984130132943391,0.0,0.1651685506105423,-0.28396927416324613,-0.26519718766212463,-0.06477679312229156
1510,16.625,-0.8442153036594391,-0.023594154603779317,0.01026011873036623,0.0,0.1646003618836403,-0.2884338885545731,-0.2962859869003296,-0.03930681198835373
1520,15.25,-0.8436430096626282,-0.021596923097968103,0.004677488654851914,0.0,0.16504860371351243,-0.28228120505809784,-0.2745014429092407,-0.0636422261595726
1530,17.875,-1.018052488565445,-0.02696031965315342,0.009275826159864664,0.0,0.16577472239732743,-0.2904841512441635,-0.24597755074501038,-0.05618793144822121
1540,14.125,-1.0419330298900604,-0.028977731242775917,0.012727400660514832,0.0,0.16512528210878372,-0.290922275185585,-0.30011436343193054,-0.04938581958413124
1550,11.125,-1.319876790046692,-0.0301374277099967,0.008355713542550802,0.0,0.16675812900066375,-0.2919364184141159,-0.26770544052124023,-0.05918102711439133
1560,15.9375,-0.9474232196807861,-0.022090921737253667,0.004733392037451267,0.0,0.16749607473611833,-0.2915871500968933,-0.2906110882759094,-0.06226698309183121
1570,20.0,-0.567224383354187,-0.02771712988615036,0.007827784679830075,0.0,0.16698104590177537,-0.2880990028381348,-0.31784653663635254,-0.046219196170568466
1580,14.625,-1.0380204021930695,-0.026006156206130983,0.005329222325235606,0.0,0.1666489139199257,-0.29491442143917085,-0.2858695089817047,-0.05589614436030388
1590,11.5625,-1.2468301653862,-0.025651194900274277,0.007316521275788546,0.0,0.16802405565977097,-0.29843021631240846,-0.3199408948421478,-0.05488911643624306
1600,16.6875,-0.9364344775676727,-0.031039791740477087,0.008782517537474633,0.0,0.1684703290462494,-0.29377074241638185,-0.30342814326286316,-0.026206549257040024
1610,14.625,-1.116002082824707,-0.02137591000646353,0.029513351619243622,0.0,0.1697376012802124,-0.30619858801364896,-0.31627410650253296,0.012304671108722687
1620,19.8125,-0.8308202028274536,-0.02356320507824421,0.005445168353617191,0.0,0.17052083611488342,-0.29103024005889894,-0.26659247279167175,-0.045263633131980896
1630,11.9375,-1.3499982357025146,-0.03018089532852173,0.011095773801207543,0.0,0.16927191317081453,-0.29909096360206605,-0.3414559066295624,-0.04612114652991295
1640,15.75,-0.8219668567180634,-0.028351126238703728,0.010867989808320998,0.0,0.1701785534620285,-0.29092714190483093,-0.2762645483016968,-0.018453795462846756
1650,18.8125,-1.0409294962882996,-0.029315311461687088,0.004861455038189888,0.0,0.16993809193372728,-0.29226018488407135,-0.29510998725891113,-0.05274883657693863
1660,16.375,-0.7679721117019653,-0.02027941830456257,0.009637385420501233,0.0,0.17052882462739943,-0.2940313696861267,-0.33159640431404114,-0.047893330454826355
1670,14.125,-1.1185438632965088,-0.020436125248670577,0.005905245058238506,0.0,0.16927504390478135,-0.29429662227630615,-0.2688418924808502,-0.04199754819273949
1680,13.9375,-1.0491990149021149,-0.024995481222867967,0.007168648857623338,0.0,0.16884437203407288,-0.29562398195266726,-0.30158066749572754,-0.06259439885616302
1690,12.125,-1.2439130544662476,-0.026310776732861994,0.005829667113721371,0.0,0.17054156661033631,-0.29263930916786196,-0.3055601716041565,-0.0629081279039383
1700,16.5625,-1.050066351890564,-0.026636050827801228,0.005862176697701216,0.0,0.16968006491661072,-0.28564106673002243,-0.32005608081817627,-0.046846095472574234
1710,17.9375,-0.7541388869285583,-0.024103525839746,0.011466559581458568,0.0,0.1694331333041191,-0.28832302093505857,-0.29122573137283325,-0.06045813113451004
1720,14.8125,-1.3131352066993713,-0.022168627008795738,0.00997584480792284,0.0,0.17075194269418717,-0.29539214372634887,-0.2707216441631317,-0.04388740286231041
1730,19.0625,-0.865645170211792,-0.026630487665534018,0.007749926391988992,0.0,0.17018495351076127,-0.29243970811367037,-0.3253847658634186,-0.05807517096400261
1740,14.5625,-1.3330667614936829,-0.026383816823363306,0.004923186358064413,0.0,0.17051143944263458,-0.2894933849573135,-0.30505090951919556,-0.05060672014951706
1750,20.625,-1.0336590707302094,-0.021529490873217583,0.013599725067615509,0.0,0.17142369151115416,-0.2783550590276718,-0.2816849946975708,-0.05245668813586235
