epoch,lifetime,reward_mean,policy_loss,value_loss,sym_loss,score_real__/full,score_fake__/full,disc_reward__/full
1,15.5625,-0.00029721041209995747,0.17623940408229827,0.9468370020389557,0.0,0.024801374413073063,0.0016493415459990501,-0.00029721041209995747
10,16.875,-0.0416095107793808,-0.02860462018288672,0.07987989857792854,0.0,0.023352550860080454,-0.0018038125449998511,-0.0416095107793808
20,21.4375,-0.028121165931224823,-0.03846126049757004,0.05414635092020035,0.0,0.02780038071796298,-0.004101529432227835,-0.028121165931224823
30,18.4375,-0.0389549620449543,-0.03712723907083273,0.03307912833988667,0.0,0.03391658337786794,-0.007019372805370949,-0.0389549620449543
40,22.1875,-0.03704693540930748,-0.032172508910298346,0.028837268054485322,0.0,0.041409693844616416,-0.01552337473258376,-0.03704693540930748
50,18.8125,-0.05856573209166527,-0.03272078214213252,0.053736260160803795,0.0,0.049202922359108926,-0.023376031219959258,-0.05856573209166527
60,17.75,-0.0639483705163002,-0.03277724664658308,0.06287141218781471,0.0,0.05860579628497362,-0.03130592806264758,-0.0639483705163002
70,21.46875,-0.07019732147455215,-0.03696669954806566,0.030561527982354165,0.0,0.06630218960344791,-0.04151215776801109,-0.07019732147455215
80,18.5,-0.08433403074741364,-0.02874047067016363,0.08701582625508308,0.0,0.0758001372218132,-0.05250057708472013,-0.08433403074741364
90,18.875,-0.10416549444198608,-0.038126544654369356,0.03994219955056906,0.0,0.08513737805187702,-0.06321675255894661,-0.10416549444198608
100,20.125,-0.10260732471942902,-0.034297460969537494,0.042195089533925055,0.0,0.09306093268096446,-0.07270519193261862,-0.10260732471942902
110,19.21875,-0.11099015176296234,-0.039344983827322724,0.0289967006072402,0.0,0.10026363395154476,-0.0807123590260744,-0.11099015176296234
120,19.5,-0.1148059070110321,-0.033608464524149895,0.029919133894145487,0.0,0.10738131292164325,-0.08879685886204243,-0.1148059070110321
130,19.75,-0.11334499716758728,-0.03607197031378746,0.034365964122116566,0.0,0.11263488866388797,-0.09791497811675072,-0.11334499716758728
140,18.75,-0.13167455792427063,-0.039219951070845124,0.03274032212793827,0.0,0.11685165837407112,-0.09937205947935582,-0.13167455792427063
150,23.0,-0.12174448370933533,-0.04493798669427633,0.02305841613560915,0.0,0.1216413676738739,-0.10180845893919468,-0.12174448370933533
160,22.84375,-0.11421480029821396,-0.03318211752921343,0.05935290828347206,0.0,0.12846874818205833,-0.10131840594112873,-0.11421480029821396
170,23.0625,-0.13256198167800903,-0.031800581701099874,0.058919040486216545,0.0,0.13412676006555557,-0.10773814953863621,-0.13256198167800903
180,20.6875,-0.1352275311946869,-0.034941251296550034,0.04075857400894165,0.0,0.1354757234454155,-0.11362113133072853,-0.1352275311946869
190,27.09375,-0.15383028984069824,-0.030435876920819283,0.033636514097452164,0.0,0.13839515298604965,-0.12438022717833519,-0.15383028984069824
200,20.375,-0.15544164180755615,-0.041193793155252935,0.03823315985500812,0.0,0.13947436437010766,-0.141403141990304,-0.15544164180755615
210,20.5625,-0.17907053232192993,-0.04193141888827086,0.03829695619642735,0.0,0.14020049721002578,-0.1597141943871975,-0.17907053232192993
220,21.625,-0.15890076756477356,-0.03521283436566591,0.05360660590231418,0.0,0.14025672078132628,-0.15707203298807143,-0.15890076756477356
230,20.65625,-0.15447387099266052,-0.037862779665738346,0.0516244251281023,0.0,0.1428205654025078,-0.15105492249131203,-0.15447387099266052
240,18.4375,-0.15486973524093628,-0.03564622551202774,0.045943145826458934,0.0,0.1435013495385647,-0.14480858370661737,-0.15486973524093628
250,18.4375,-0.18891042470932007,-0.039777861535549165,0.03157545905560255,0.0,0.1452674075961113,-0.16369405388832092,-0.18891042470932007
260,18.0625,-0.19736386835575104,-0.040051718801259996,0.030041474662721158,0.0,0.14721086621284485,-0.1809842675924301,-0.19736386835575104
270,16.1875,-0.19808560609817505,-0.03782741650938988,0.028411173075437546,0.0,0.14984484538435935,-0.191583801060915,-0.19808560609817505
280,20.09375,-0.18486976623535156,-0.03875916795805097,0.03023103140294552,0.0,0.15255457237362863,-0.19578083530068396,-0.18486976623535156
290,17.25,-0.2078864872455597,-0.04112569857388735,0.02658229786902666,0.0,0.1530500002205372,-0.19226629808545112,-0.2078864872455597
300,16.21875,-0.18752536177635193,-0.03771229991689325,0.030207931995391846,0.0,0.15149384886026382,-0.1855618514120579,-0.18752536177635193
310,20.96875,-0.19937334954738617,-0.035083608236163855,0.027167472429573535,0.0,0.15453033223748208,-0.1894160069525242,-0.19937334954738617
320,20.59375,-0.20466414093971252,-0.0404814881272614,0.039318065345287326,0.0,0.155202054977417,-0.18582023978233336,-0.20466414093971252
330,22.5,-0.19562113285064697,-0.03475277908146381,0.020111674442887306,0.0,0.15787024796009064,-0.18549830913543702,-0.19562113285064697
340,20.15625,-0.16808190941810608,-0.03937778938561678,0.01658477159217,0.0,0.1590474210679531,-0.18254173249006272,-0.16808190941810608
350,15.25,-0.1929912120103836,-0.039663771912455556,0.020973385125398637,0.0,0.1599680744111538,-0.18394802510738373,-0.1929912120103836
360,19.34375,-0.2020128220319748,-0.03992575220763683,0.016744159162044525,0.0,0.1640968903899193,-0.17993563190102577,-0.2020128220319748
370,21.03125,-0.18100854754447937,-0.04274360965937376,0.024328757263720035,0.0,0.16139413714408873,-0.18323358073830603,-0.18100854754447937
380,19.75,-0.21692243218421936,-0.04018497187644243,0.03099785204976797,0.0,0.1641439028084278,-0.18498024493455886,-0.21692243218421936
390,22.34375,-0.18652942776679993,-0.031101781781762837,0.01974837565794587,0.0,0.16635364666581154,-0.18240488618612288,-0.18652942776679993
400,16.96875,-0.18637089431285858,-0.0453296035528183,0.03346239794045687,0.0,0.16677356362342835,-0.1820741392672062,-0.18637089431285858
410,17.59375,-0.21771900355815887,-0.04006223455071449,0.024816513620316984,0.0,0.16504026502370833,-0.1848878249526024,-0.21771900355815887
420,19.78125,-0.2163250893354416,-0.04154187380336225,0.032284364104270935,0.0,0.16800915822386742,-0.18574301302433013,-0.2163250893354416
430,22.53125,-0.1812657117843628,-0.03887426927685737,0.029515883512794973,0.0,0.1671947121620178,-0.18241148814558983,-0.1812657117843628
440,22.625,-0.1978657990694046,-0.04156006900593638,0.02647687904536724,0.0,0.16809550300240517,-0.1871972732245922,-0.1978657990694046
450,18.34375,-0.1884162724018097,-0.039590523578226566,0.021399380825459956,0.0,0.16705400869250298,-0.1921849101781845,-0.1884162724018097
460,15.65625,-0.22694087028503418,-0.03762894161045551,0.026925677247345448,0.0,0.16817699745297432,-0.19361630231142044,-0.22694087028503418
470,23.0,-0.2007674276828766,-0.03843588070012629,0.02075464278459549,0.0,0.16814049631357192,-0.18774104714393616,-0.2007674276828766
480,19.34375,-0.22793926298618317,-0.04316065739840269,0.01918827574700117,0.0,0.16543528139591218,-0.19445034116506577,-0.22793926298618317
490,22.03125,-0.18943357467651367,-0.03507818123325705,0.02474302761256695,0.0,0.16949923038482667,-0.19122579842805862,-0.18943357467651367
500,18.21875,-0.21932461857795715,-0.039065008610486986,0.025645321421325206,0.0,0.1655248709022999,-0.19859793186187744,-0.21932461857795715
510,18.125,-0.2165282517671585,-0.03908157031983137,0.04098126776516438,0.0,0.1683100238442421,-0.1973887227475643,-0.2165282517671585
520,20.5625,-0.1875906139612198,-0.03870492335408926,0.011892401054501534,0.0,0.16615717187523843,-0.19758675917983054,-0.1875906139612198
530,19.03125,-0.19083619117736816,-0.038192800153046845,0.015408167149871588,0.0,0.16688617840409278,-0.19957947731018066,-0.19083619117736816
540,13.9375,-0.22369015216827393,-0.03759678974747658,0.020606020279228688,0.0,0.16497889310121536,-0.19911167472600938,-0.22369015216827393
550,16.25,-0.22666211426258087,-0.036169390100985764,0.021399184502661227,0.0,0.1648535206913948,-0.20173868760466576,-0.22666211426258087
560,18.40625,-0.2129831612110138,-0.038510384224355224,0.023881234228610992,0.0,0.16570808738470078,-0.20250329598784447,-0.2129831612110138
570,21.875,-0.23643097281455994,-0.03619722425937653,0.0238020122051239,0.0,0.16632831543684007,-0.20504560470581054,-0.23643097281455994
580,20.34375,-0.2477695345878601,-0.039608515612781045,0.025887631624937058,0.0,0.16404105052351953,-0.20757293999195098,-0.2477695345878601
590,21.75,-0.2135731428861618,-0.03833387261256575,0.017594114039093257,0.0,0.16639907509088517,-0.20325423553586006,-0.2135731428861618
600,17.78125,-0.2068299651145935,-0.04000448174774647,0.025531160272657873,0.0,0.16628626435995103,-0.20440227240324021,-0.2068299651145935
610,17.9375,-0.20771059393882751,-0.03948130551725626,0.017621675692498683,0.0,0.16853541657328605,-0.20110468938946724,-0.20771059393882751
620,15.96875,-0.21469582617282867,-0.037970606796443464,0.02264867424964905,0.0,0.16929356455802919,-0.20161838531494142,-0.21469582617282867
630,16.96875,-0.2079053819179535,-0.03539482057094574,0.03279415257275105,0.0,0.1696048565208912,-0.2015441246330738,-0.2079053819179535
640,18.4375,-0.2190847098827362,-0.03660446889698506,0.04434718545526266,0.0,0.16704317033290864,-0.1974139057099819,-0.2190847098827362
650,23.46875,-0.19388417899608612,-0.0389787133783102,0.040741097182035446,0.0,0.16812797710299493,-0.19996996894478797,-0.19388417899608612
660,20.4375,-0.20473334193229675,-0.03212905656546354,0.04655813910067082,0.0,0.17026886641979216,-0.2015928290784359,-0.20473334193229675
670,24.0,-0.1943623423576355,-0.039129041507840155,0.03804115019738674,0.0,0.16991038322448732,-0.19206351712346076,-0.1943623423576355
680,22.03125,-0.19670426845550537,-0.03676572907716036,0.04620926417410374,0.0,0.17089458256959916,-0.1961037926375866,-0.19670426845550537
690,16.875,-0.22617672383785248,-0.03846315462142229,0.036861924827098845,0.0,0.17061058953404426,-0.19947981908917428,-0.22617672383785248
700,20.8125,-0.2290063500404358,-0.04083543922752142,0.043645312637090684,0.0,0.17271724864840507,-0.20076333805918695,-0.2290063500404358
710,17.15625,-0.22080540657043457,-0.04162646289914847,0.04025411196053028,0.0,0.17299752607941626,-0.201899553835392,-0.22080540657043457
720,18.0625,-0.21966254711151123,-0.03545620366930961,0.04538068063557148,0.0,0.17185154035687447,-0.20084711238741876,-0.21966254711151123
730,17.90625,-0.20477822422981262,-0.03626965694129467,0.02773463260382414,0.0,0.17459134757518768,-0.1995300345122814,-0.20477822422981262
740,16.53125,-0.21848160028457642,-0.04143885616213083,0.03200050145387649,0.0,0.17317529246211052,-0.19649355858564377,-0.21848160028457642
750,22.21875,-0.1962231993675232,-0.036611638776957986,0.030311935022473334,0.0,0.17552926689386367,-0.19428533390164376,-0.1962231993675232
760,22.46875,-0.19857068359851837,-0.0351233946159482,0.041922365128993985,0.0,0.17368877828121185,-0.19321382269263268,-0.19857068359851837
770,19.0625,-0.19612634181976318,-0.0340508408844471,0.0389559406787157,0.0,0.17539607211947442,-0.19585563540458678,-0.19612634181976318
780,21.6875,-0.1980370581150055,-0.03555739540606737,0.03599116429686546,0.0,0.17563656121492385,-0.192841237783432,-0.1980370581150055
790,19.5,-0.20798374712467194,-0.03982700603082776,0.042694445699453354,0.0,0.17533984407782555,-0.19426156282424928,-0.20798374712467194
800,21.59375,-0.21019645035266876,-0.03581854104995728,0.036189361661672595,0.0,0.17587453722953797,-0.1907014697790146,-0.21019645035266876
810,23.40625,-0.20030207931995392,-0.039248640090227126,0.03780800960958004,0.0,0.1750354900956154,-0.18879772424697877,-0.20030207931995392
820,19.65625,-0.18909229338169098,-0.03780451659113169,0.03508551977574825,0.0,0.1745970815420151,-0.19377269074320794,-0.18909229338169098
830,18.0,-0.20233015716075897,-0.03468684460967779,0.030100798606872557,0.0,0.17462064176797867,-0.1911252610385418,-0.20233015716075897
840,23.21875,-0.18563738465309143,-0.03677168190479278,0.03393138013780117,0.0,0.1766132615506649,-0.18821482360363007,-0.18563738465309143
850,19.75,-0.20017221570014954,-0.036978667601943016,0.03266580011695623,0.0,0.17497750222682953,-0.19486866220831872,-0.20017221570014954
860,20.34375,-0.20690259337425232,-0.03674492090940475,0.033027763850986956,0.0,0.17400735467672349,-0.19318774938583375,-0.20690259337425232
