epoch,lifetime,reward_mean,policy_loss,value_loss,sym_loss,score_real__/full,score_fake__/full,disc_reward__/full
1,14.5,0.0009849892230704427,0.2482283115386963,0.9940982460975647,1.1717896086338442e-05,0.01695050671696663,0.012566381134092808,0.0009849892230704427
10,13.0,-0.01743701472878456,-0.02195562906563282,0.40384089946746826,1.2752193106280174e-05,0.02015779022541311,0.019328994676470757,-0.01743701472878456
20,8.75,-0.04051107540726662,-0.029164297506213188,0.29064313173294065,1.5990062820492312e-05,0.02314362544566393,0.016217918740585445,-0.04051107540726662
30,10.375,-0.046982575207948685,-0.022910067811608315,0.06466413736343384,1.577751500008162e-05,0.02617473155260086,0.012207585480064153,-0.046982575207948685
40,15.0,-0.0291602723300457,-0.024731382727622986,0.05336851105093956,1.545627528685145e-05,0.029963407106697558,0.005575158214196563,-0.0291602723300457
50,12.4375,-0.03593406081199646,-0.025269749388098717,0.04147512465715408,1.3547454909712541e-05,0.035074503347277644,0.0016624400159344077,-0.03593406081199646
60,10.5625,-0.06442961096763611,-0.025587159395217895,0.03445725068449974,1.2082054490747396e-05,0.041398047283291814,-0.0028761559398844836,-0.06442961096763611
70,9.8125,-0.06089108809828758,-0.02326506320387125,0.03918429315090179,1.1918020754819736e-05,0.04625970162451267,-0.005838612164370716,-0.06089108809828758
80,13.4375,-0.04976638779044151,-0.027880984544754028,0.030086651816964148,1.1551529314601795e-05,0.051633356511592864,-0.008275711041642353,-0.04976638779044151
90,10.875,-0.06802680343389511,-0.0247851500287652,0.03255758918821812,1.1179892499058042e-05,0.05774910487234593,-0.010816108714789153,-0.06802680343389511
100,10.375,-0.07174414396286011,-0.025024911016225816,0.0533626563847065,1.0532301530474797e-05,0.0635935690253973,-0.015141827892512083,-0.07174414396286011
110,10.0,-0.08512188494205475,-0.02152256667613983,0.033174841105937956,1.2444336971384472e-05,0.07026057839393615,-0.021978290937840938,-0.08512188494205475
120,8.5,-0.07767826318740845,-0.02726377993822098,0.04200615882873535,1.549281987536233e-05,0.07560170888900757,-0.027337519265711308,-0.07767826318740845
130,11.4375,-0.08153969049453735,-0.021794556081295012,0.030269650369882585,1.3352956375456416e-05,0.08216534107923508,-0.030656301230192185,-0.08153969049453735
140,11.4375,-0.08140397071838379,-0.02496082498691976,0.0526837594807148,1.4972459212003741e-05,0.08786840066313743,-0.036993907392024995,-0.08140397071838379
